Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/Sigma,Metrics/Xi,Metrics/Rho,Metrics/Dual,Metrics/Primal,Value/Adv_c,Loss/Loss_pi_cost,Loss/Loss_proximal,Train/Weight
-313.46563720703125,0.800000011920929,100.44000244140625,0.0,1.3892066478729248,0.017777370288968086,40.0,1.0000200271606445,1.0000200271606445,1.0000200271606445,0.021278230473399162,0.00029940000968053937,0.970719039440155,20000.0,-0.022220958024263382,-0.022220958024263382,-1.4085769350913324e-07,252.26902770996094,252.26902770996094,-0.13399212062358856,0.21410778164863586,0.21410778164863586,-0.12956301867961884,73.71993255615234,3.3106415271759033,70.40867614746094,73.71945190429688,271.298828125,-0.1011444479227066,10.0,5.122716426849365,nan,nan,nan,8.821487429422348e-10,0.0034460127353668213,3.2921972274780273,-0.281594455242157
-178.0728302001953,1.0800000429153442,64.83999633789062,1.0,1.3685688972473145,0.02055494301021099,36.0,1.0011268854141235,1.0011268854141235,1.0011268854141235,0.0216866172850132,0.00029880000511184335,0.9508914351463318,40000.0,-0.020198747515678406,0.002022210508584976,-5.41687015243042e-08,354.6395263671875,102.37049865722656,-39.815582275390625,0.7068786025047302,0.49277082085609436,0.10521566867828369,140.978759765625,4.3557233810424805,62.882537841796875,67.23834228515625,297.4493103027344,-0.17307987809181213,10.0,11.008933067321777,nan,nan,nan,1.1897086871215379e-08,0.015071608126163483,4.316873550415039,-0.30084744095802307
-173.7726593017578,0.7200000286102295,64.77999877929688,2.0,1.3505803346633911,0.02001253142952919,26.0,0.9994969964027405,0.9994969964027405,0.9994969964027405,0.021683955565094948,0.0002982000005431473,0.933956503868103,60000.0,-0.0192293468862772,0.000969400629401207,8.201599399626502e-09,391.3521728515625,36.712646484375,-70.97881317138672,0.5341382026672363,-0.1727403998374939,0.22688017785549164,186.7945098876953,4.297935485839844,41.498958587646484,45.79695129394531,436.7103271484375,-0.21656708419322968,10.0,17.071311950683594,nan,nan,nan,5.769729582993932e-09,0.008748278021812439,4.637363910675049,-0.29455065727233887
-298.969482421875,1.059999942779541,116.63999938964844,3.0,1.3318333625793457,0.020321784541010857,22.0,1.0000964403152466,1.0000964403152466,1.0000964403152466,0.02197909541428089,0.0002975999959744513,0.9166060090065002,80000.0,-0.020812248811125755,-0.0015829019248485565,3.7193299107229905e-08,462.4146423339844,71.06246948242188,-91.65271759033203,0.5601992011070251,0.02606099843978882,0.32672396302223206,231.6073760986328,4.684450149536133,40.10837936401367,44.792911529541016,446.49920654296875,-0.22991269826889038,10.0,22.58823585510254,nan,nan,nan,5.102157807357344e-09,0.008009426295757294,3.996656656265259,-0.2549343705177307
-172.61231994628906,0.7599999904632568,72.18000030517578,4.0,1.3141077756881714,0.02001214027404785,20.0,1.0001252889633179,1.0001252889633179,1.0001252889633179,0.021737275645136833,0.0002969999914057553,0.9005091190338135,100000.0,-0.01994127407670021,0.0008709747344255447,-7.915496702537439e-09,397.5091552734375,-64.90548706054688,-110.67725372314453,0.3320363461971283,-0.22816285490989685,0.32566356658935547,266.84539794921875,4.127431869506836,31.08711814880371,35.21460723876953,567.9461669921875,-0.2203228771686554,10.0,27.24842071533203,nan,nan,nan,1.239776614703203e-09,0.004873446188867092,3.0041377544403076,-0.2049134075641632
-225.88882446289062,1.2200000286102295,100.19999694824219,5.0,1.2956364154815674,0.021274516358971596,20.0,1.0002295970916748,1.0002295970916748,1.0002295970916748,0.022265378385782242,0.00029639998683705926,0.8840177655220032,120000.0,-0.021948257461190224,-0.002006983384490013,-5.722046170220096e-10,436.8074951171875,39.29833984375,-117.90474700927734,0.3668818175792694,0.03484547138214111,0.3586639165878296,309.8113708496094,11.185699462890625,31.76628303527832,42.9520378112793,465.63568115234375,-0.18982583284378052,10.0,30.640975952148438,nan,nan,nan,-1.1444092340440193e-09,0.004455443471670151,1.668201208114624,-0.13741646707057953
-103.16322326660156,0.6000000238418579,46.63999938964844,6.0,1.2798107862472534,0.02325887605547905,19.0,0.9991886615753174,0.9991886615753174,0.9991886615753174,0.021968910470604897,0.0002958000113721937,0.8701430559158325,140000.0,-0.0235110092908144,-0.001562751829624176,-9.56058521239811e-09,524.286865234375,87.4793701171875,-111.48087310791016,0.41590163111686707,0.049019813537597656,0.45809391140937805,343.6126708984375,4.423923492431641,29.363075256347656,33.787052154541016,591.9426879882812,-0.1498422473669052,10.0,32.87348556518555,nan,nan,nan,-2.38418573772492e-09,0.001967850374057889,0.793002188205719,-0.08047118782997131
-92.47261810302734,0.5600000023841858,44.13999938964844,7.0,1.2622294425964355,0.02228299155831337,21.0,1.0008180141448975,1.0008180141448975,1.0008180141448975,0.022460374981164932,0.00029520000680349767,0.8549880385398865,160000.0,-0.025170959532260895,-0.001659950241446495,2.00271599304358e-09,553.8771362304688,29.59027099609375,-105.4962158203125,0.8252734541893005,0.40937182307243347,0.4660338759422302,386.3240051269531,4.047216415405273,38.6490592956543,42.69633483886719,468.4242858886719,-0.10347937047481537,10.0,33.890201568603516,nan,nan,nan,4.625320570994518e-09,0.004308333620429039,0.20726318657398224,-0.022570829838514328
-121.07574462890625,1.0399999618530273,59.18000030517578,8.0,1.2460752725601196,0.020302319899201393,17.0,0.9981459975242615,0.9981459975242615,0.9981459975242615,0.021596722304821014,0.00029460000223480165,0.8412866592407227,180000.0,-0.02312595397233963,0.0020450055599212646,-3.6239624634504253e-09,535.1664428710938,-18.710693359375,-107.33192443847656,0.5455420017242432,-0.2797314524650574,0.5168900489807129,417.7095642089844,4.169466018676758,27.201759338378906,31.371280670166016,637.5257568359375,-0.054145656526088715,10.0,33.72010803222656,nan,nan,nan,-1.1920929521291868e-10,0.0012368041789159179,0.004721165169030428,0.03232115879654884
-192.51634216308594,0.8399999737739563,97.33999633789062,9.0,1.228484034538269,0.02060207538306713,17.0,0.9989078044891357,0.9989078044891357,0.9989078044891357,0.022145496681332588,0.00029399999766610563,0.8266229629516602,200000.0,-0.02435065619647503,-0.0012247022241353989,-5.912780931538464e-09,348.2843933105469,-186.88204956054688,-140.0854034423828,0.3317616879940033,-0.21378031373023987,0.32803553342819214,455.1566467285156,10.673901557922363,26.759727478027344,37.433685302734375,534.2781372070312,-0.009932798333466053,10.0,32.7043342590332,nan,nan,nan,1.4305114870438729e-09,-0.00023446472187060863,0.09713144600391388,0.06781619787216187
