Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/Sigma,Metrics/Xi,Metrics/Rho,Metrics/Dual,Metrics/Primal,Value/Adv_c,Loss/Loss_pi_cost,Loss/Loss_proximal,Train/Weight
-656.9310302734375,0.0,1000.0,0.0,1.3959007263183594,0.012394657358527184,40.0,1.0011197328567505,1.0011197328567505,1.0011197328567505,0.018363509327173233,0.00029940000968053937,0.9772428870201111,20000.0,-0.013131889514625072,-0.013131889514625072,3.3187866677053535e-08,22.546144485473633,22.546144485473633,-0.03375644236803055,0.002783586038276553,0.002783586038276553,0.031256966292858124,65.72598266601562,2.0269439220428467,63.69831085205078,65.72537231445312,304.2964782714844,-0.04155215248465538,10.0,4.955896854400635,nan,nan,nan,1.7881393032936899e-09,0.0010558071080595255,3.0701797008514404,-0.24429143965244293
-661.2993774414062,0.0,1000.0,1.0,1.3778882026672363,0.014665846712887287,40.0,0.9998852014541626,0.9998852014541626,0.9998852014541626,0.01885828748345375,0.00029880000511184335,0.9598162174224854,40000.0,-0.015597783029079437,-0.0024658935144543648,1.2207030941624453e-08,27.663223266601562,5.11707878112793,-11.169626235961914,0.00016322039300575852,-0.0026203656452707946,0.015439325012266636,131.99942016601562,2.3115553855895996,63.94035339355469,66.25196838378906,301.8778076171875,-0.0744461789727211,10.0,9.729992866516113,nan,nan,nan,-2.0861624927537292e-11,6.74309121677652e-05,2.849543333053589,-0.2312813401222229
-649.1378173828125,0.0,1000.0,2.0,1.3630958795547485,0.014951175078749657,40.0,0.9997363686561584,0.9997363686561584,0.9997363686561584,0.019225889816880226,0.0002982000005431473,0.9457527995109558,60000.0,-0.017226271331310272,-0.001628488302230835,-9.498596398316295e-08,31.83645248413086,4.173229217529297,-20.26665687561035,8.431301830569282e-05,-7.89073747000657e-05,0.0133061483502388,196.73934936523438,3.4658868312835693,61.24596405029297,64.71192169189453,309.06207275390625,-0.09826890379190445,10.0,14.175749778747559,nan,nan,nan,2.5890766960912082e-11,2.6603474907460622e-05,2.4717764854431152,-0.21197041869163513
-603.0451049804688,0.0,1000.0,3.0,1.344421148300171,0.020300742238759995,40.0,1.0008653402328491,1.0008653402328491,1.0008653402328491,0.020869286730885506,0.0002975999959744513,0.9282519221305847,80000.0,-0.023666413500905037,-0.006440142169594765,-1.1186599380152984e-07,26.07996940612793,-5.75648307800293,-26.83176612854004,1.1231830399083265e-07,-8.420070000170199e-05,0.011015056632459164,261.5498046875,2.890519618988037,61.89933776855469,64.78990936279297,308.6900634765625,-0.1138409748673439,10.0,18.187057495117188,nan,nan,nan,1.6875564834428758e-10,6.863386374789116e-07,2.013091802597046,-0.1882948875427246
-561.8238525390625,0.0,1000.0,4.0,1.3258097171783447,0.020109262317419052,34.0,1.0004295110702515,1.0004295110702515,1.0004295110702515,0.02079682983458042,0.0002969999914057553,0.9111425280570984,100000.0,-0.021915921941399574,0.0017504915595054626,-5.3071975258944803e-08,26.999691009521484,0.9197216033935547,-31.169675827026367,7.856620243273937e-08,-3.375210155809327e-08,0.009182428941130638,315.6923828125,2.955688714981079,51.16597366333008,54.12171173095703,369.5374755859375,-0.12213978916406631,10.0,21.694427490234375,nan,nan,nan,-2.925284181554133e-10,6.260281679715263e-07,1.5603159666061401,-0.16198104619979858
-529.267333984375,0.0,1000.0,5.0,1.3042742013931274,0.020480724051594734,22.0,1.0009617805480957,1.0009617805480957,1.0009617805480957,0.020880771800875664,0.00029639998683705926,0.891753613948822,120000.0,-0.021114008501172066,0.0008019134402275085,3.204345588869728e-08,21.201213836669922,-5.7984771728515625,-34.73911666870117,5.437051697754214e-08,-2.4195685455197236e-08,0.007596850860863924,354.1098327636719,3.0698583126068115,35.327816009521484,38.397727966308594,520.8641967773438,-0.12423272430896759,10.0,24.66067886352539,nan,nan,nan,-4.9825758102750584e-11,4.2229052610309736e-07,1.1857216358184814,-0.1345277726650238
-486.0485534667969,0.03999999910593033,1000.0,6.0,1.282239556312561,0.020094677805900574,23.0,0.999715268611908,0.999715268611908,0.999715268611908,0.02113620936870575,0.0002958000113721937,0.8723294138908386,140000.0,-0.022458691149950027,-0.0013446826487779617,1.1110305564443479e-08,16.83195686340332,-4.369256973266602,-37.241241455078125,0.001677044085226953,0.0016769897147099755,0.006330984178930521,392.044189453125,3.0209665298461914,34.896541595458984,37.91756057739258,527.4600830078125,-0.12115123867988586,10.0,27.068206787109375,nan,nan,nan,-1.4007091320156206e-10,0.00011140198330394924,0.7878041863441467,-0.10679802298545837
-433.5224914550781,0.03999999910593033,1000.0,7.0,1.2596482038497925,0.021987704560160637,21.0,1.0028817653656006,1.0028817653656006,1.0028817653656006,0.021398179233074188,0.00029520000680349767,0.8529091477394104,160000.0,-0.022471195086836815,-1.2503936886787415e-05,-5.722046170220096e-10,14.265201568603516,-2.5667552947998047,-38.30496597290039,6.356111015293209e-08,-0.0016769805241168,0.007964588701725006,427.9563903808594,3.0233800411224365,32.87382888793945,35.89729690551758,557.14501953125,-0.11406391113996506,10.0,28.938430786132812,nan,nan,nan,3.3108515928859106e-11,2.3565411311210482e-07,0.4948514997959137,-0.08061647415161133
-396.47625732421875,0.03999999910593033,1000.0,8.0,1.2411209344863892,0.021797791123390198,24.0,0.9998701810836792,0.9998701810836792,0.9998701810836792,0.021670954301953316,0.00029460000223480165,0.8372817635536194,180000.0,-0.023489855229854584,-0.0010186601430177689,7.152557435219364e-10,15.667750358581543,1.4025487899780273,-38.3942985534668,4.1488309676651625e-08,-2.2072800476280463e-08,0.006646460387855768,474.632080078125,3.1747775077819824,43.48405838012695,46.65892791748047,428.64251708984375,-0.10400015115737915,10.0,30.302532196044922,nan,nan,nan,-1.0225922192352854e-10,4.128012278670212e-07,0.2620623707771301,-0.05635261535644531
-351.409912109375,0.0,1000.0,9.0,1.2213258743286133,0.02021525241434574,17.0,0.9994259476661682,0.9994259476661682,0.9994259476661682,0.022010041400790215,0.00029399999766610563,0.820936381816864,200000.0,-0.022944625467061996,0.0005452297627925873,1.5449524326527353e-08,15.118967056274414,-0.5487833023071289,-37.66309356689453,2.9098700338181516e-08,-1.2389609338470109e-08,0.005521991290152073,506.1706848144531,3.7371556758880615,27.781034469604492,31.518436431884766,634.5492553710938,-0.09197494387626648,10.0,31.21293067932129,nan,nan,nan,-3.6461278440924616e-11,2.448622637984954e-07,0.1270003765821457,-0.034955352544784546
