Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/Sigma,Metrics/Xi,Value/Adv_c,Loss/Loss_pi_cost,Loss/Loss_proximal,Train/Weight
-1536.361572265625,0.019999999552965164,1000.0,10.0,1.488660216331482,0.10093863308429718,1.0,0.9966707825660706,0.9966707825660706,0.9966707825660706,0.04642127454280853,0.0002933999930974096,1.0722665786743164,220000.0,-0.0017453028121963143,-0.0014097613166086376,-6.055832102447312e-08,149.9384307861328,47.753318786621094,-97.90695190429688,5.608778863575026e-08,-0.0004322435368742106,0.005744114052504301,314.707275390625,2.635442018508911,1.3796074390411377,4.015100479125977,4981.19580078125,-1.2427053451538086,10.0,23.27200698852539,-5.387701049186511e-11,-1.2590349740548845e-07,nan,-1.4135046005249023
-1607.90869140625,0.019999999552965164,1000.0,11.0,1.4921058416366577,0.13239367306232452,1.0,0.9980649948120117,0.9980649948120117,0.9980649948120117,0.05636509135365486,0.0002927999885287136,1.0759550333023071,240000.0,-2.9060976885375567e-05,0.0017162418353109388,-5.912780931538464e-09,147.5743865966797,-2.364044189453125,-96.48928833007812,3.5736256620566564e-08,-2.0351532015183693e-08,0.004785454366356134,318.9759521484375,2.8694329261779785,1.3898487091064453,4.259322166442871,4695.5830078125,-1.2456501722335815,10.0,24.685510635375977,-1.7117708639435847e-10,-3.818228435648052e-07,nan,-1.2750990390777588
-1925.1251220703125,0.03999999910593033,1000.0,12.0,1.49472975730896,0.19998158514499664,1.0,0.9968103766441345,0.9968103766441345,0.9968103766441345,0.07521998882293701,0.000292200013063848,1.0787924528121948,260000.0,-0.0021342672407627106,-0.002105206263877335,4.2057038740495045e-08,422.89990234375,275.3255157470703,-116.50303649902344,0.0008630134398117661,0.0008629777035551456,0.003988645505160093,322.9185485839844,2.540287494659424,1.3934814929962158,3.933795690536499,5084.14892578125,-1.2356637716293335,10.0,25.958606719970703,-2.816319399912004e-10,3.51311537087895e-05,nan,-1.135799527168274
-2424.84765625,0.05999999865889549,1000.0,13.0,1.4941456317901611,0.3528568744659424,1.0,1.003947377204895,1.003947377204895,1.003947377204895,0.13121499121189117,0.000291600008495152,1.0781452655792236,280000.0,-0.00952435564249754,-0.007390088401734829,1.7166137400437265e-09,663.0960083007812,240.19610595703125,-125.83705139160156,0.00043204284156672657,-0.0004309705982450396,0.005258486140519381,327.1876220703125,2.7538013458251953,1.5059869289398193,4.259815216064453,4695.03955078125,-1.2141412496566772,10.0,27.092426300048828,-9.23872020552885e-11,-0.00017284281784668565,nan,-0.9989158511161804
-2856.624755859375,0.14000000059604645,1000.0,14.0,1.4854834079742432,1.000496745109558,1.0,0.986850917339325,0.986850917339325,0.986850917339325,0.276394784450531,0.000291000003926456,1.0688633918762207,300000.0,0.07985103130340576,0.0893753869459033,-3.6430357397421176e-08,698.9791259765625,35.88311767578125,-134.31500244140625,0.002799835056066513,0.0023677922144997865,0.005003883969038725,331.2710266113281,2.6753382682800293,1.3994779586791992,4.07484245300293,4908.166015625,-1.1819148063659668,10.0,28.083402633666992,2.875924220990811e-10,-0.0007595387287437916,nan,-0.8596504926681519
-2930.235107421875,0.11999999731779099,1000.0,15.0,1.48589289188385,0.15364563465118408,1.0,1.000607967376709,1.000607967376709,1.000607967376709,0.06746002286672592,0.00029039999935775995,1.0692800283432007,320000.0,-0.011408117599785328,-0.09125914890319109,-5.7172776735114894e-08,503.06353759765625,-195.91558837890625,-159.83578491210938,0.0004320285515859723,-0.0023678065044805408,0.006943237502127886,335.4459228515625,2.747727394104004,1.4182100296020508,4.165986061096191,4800.78466796875,-1.14126455783844,10.0,28.944971084594727,8.866191114620392e-11,6.087964720791206e-05,nan,-0.7347614765167236
-2722.4130859375,0.07999999821186066,1000.0,16.0,1.4834442138671875,0.14662860333919525,1.0,0.9987087845802307,0.9987087845802307,0.9987087845802307,0.054416850209236145,0.00028979999478906393,1.0666565895080566,340000.0,-0.002994382753968239,0.008413734845817089,-1.7070769686711174e-08,242.37818908691406,-260.6853485107422,-176.51414489746094,7.863614115422024e-08,-0.0004319499154448181,0.006163226906210184,339.5757751464844,2.745576858520508,1.3754103183746338,4.121027946472168,4853.15869140625,-1.0936270952224731,10.0,29.683738708496094,-2.0335427786122295e-10,-2.021044451794296e-07,nan,-0.6172531843185425
-2303.163818359375,0.0,1000.0,17.0,1.479292631149292,0.09306032955646515,1.0,1.0042916536331177,1.0042916536331177,1.0042916536331177,0.045155372470617294,0.0002891999902203679,1.0622438192367554,360000.0,-0.006342494860291481,-0.003348112106323242,-1.6212463593845428e-09,101.15444946289062,-141.22373962402344,-171.91131591796875,4.75517829556793e-08,-3.108435819854094e-08,0.0051372721791267395,343.7374572753906,2.655777931213379,1.497938632965088,4.153742790222168,4814.93505859375,-1.0405372381210327,10.0,30.308992385864258,8.17468384650688e-11,-9.600412909094302e-08,nan,-0.5096380114555359
-1776.8192138671875,0.0,1000.0,18.0,1.4733524322509766,0.06661126762628555,1.0,0.9992575645446777,0.9992575645446777,0.9992575645446777,0.0322362557053566,0.0002885999856516719,1.0559654235839844,380000.0,-0.0013750804355368018,0.004967414424754679,1.8882751362525596e-08,107.62054443359375,6.466094970703125,-168.01414489746094,3.169692774918076e-08,-1.585485520649854e-08,0.004280309658497572,348.1089172363281,2.9712538719177246,1.391129732131958,4.362410545349121,4584.62158203125,-0.9823509454727173,10.0,30.81863021850586,1.1553056428192932e-10,-1.0364036739929361e-07,nan,-0.40048789978027344
-1305.77734375,0.0,1000.0,19.0,1.465458631515503,0.024507591500878334,3.0,0.9994444847106934,0.9994444847106934,0.9994444847106934,0.023380061611533165,0.0002880000101868063,1.0476632118225098,400000.0,-0.0005676645087078214,0.0008074159268289804,-5.3167344304938524e-08,113.88228607177734,6.261741638183594,-145.71693420410156,1.4792773228577971e-08,-1.6904154520602788e-08,0.003569569205865264,355.035888671875,2.6391191482543945,4.279359817504883,6.918516159057617,2890.793701171875,-0.9201597571372986,10.0,31.219118118286133,-3.2596291117681364e-12,3.0072289547433684e-08,nan,-0.29824793338775635
-1012.83203125,0.05999999865889549,1000.0,20.0,1.4545818567276,0.04084872081875801,7.0,1.0014961957931519,1.0014961957931519,1.0014961957931519,0.022678911685943604,0.0002874000056181103,1.0363537073135376,420000.0,-0.0035955114290118217,-0.0030278469203040004,8.77380390562621e-09,86.9298095703125,-26.952476501464844,-134.01878356933594,0.0020936932414770126,0.002093678448703784,0.0029740030877292156,367.6435241699219,2.7772669792175293,9.820746421813965,12.598039627075195,1587.548583984375,-0.8544459342956543,10.0,31.511363983154297,-2.6822088994293836e-10,1.544259794172831e-05,nan,-0.19730806350708008
-897.0939331054688,0.05999999865889549,1000.0,21.0,1.4426480531692505,0.037181079387664795,6.0,1.000131607055664,1.000131607055664,1.000131607055664,0.021134832873940468,0.0002868000010494143,1.024077296257019,440000.0,-0.0024667619727551937,0.001128749456256628,3.442764295868983e-08,48.539676666259766,-38.390132904052734,-119.23301696777344,1.2416154326899687e-08,-0.0020936808253226857,0.0034915481228381395,382.638427734375,2.751987934112549,12.233704566955566,14.985718727111816,1334.60400390625,-0.7867591977119446,10.0,31.70867347717285,-4.9895608478234266e-11,-2.3648816238619474e-07,nan,-0.10989189147949219
-844.3016967773438,0.0,1000.0,22.0,1.4295635223388672,0.026063138619065285,2.0,1.0006699562072754,1.0006699562072754,1.0006699562072754,0.018910720944404602,0.00028619999648071826,1.0107793807983398,460000.0,-0.000694786780513823,0.0017719751922413707,1.5020370724982968e-08,19.163278579711914,-29.37639808654785,-105.3748550415039,1.0793603344438907e-08,-1.6225509824607798e-09,0.0029121648985892534,388.33526611328125,2.91212797164917,2.774714469909668,5.686868667602539,3516.874267578125,-0.718513548374176,10.0,31.824565887451172,2.821907464645168e-11,-3.7208316427950194e-08,nan,-0.03605693578720093
-797.1541137695312,0.03999999910593033,1000.0,23.0,1.4133096933364868,0.046472687274217606,5.0,0.9994446635246277,0.9994446635246277,0.9994446635246277,0.02209813892841339,0.00028559999191202223,0.9944764971733093,480000.0,-0.003415565937757492,-0.002720779157243669,-3.061294506778722e-08,19.90752601623535,0.7442474365234375,-100.157470703125,0.0015005150344222784,0.001500504240818934,0.0024297009222209454,398.1705627441406,2.798893690109253,7.027649402618408,9.826569557189941,2035.29833984375,-0.649544358253479,10.0,31.856590270996094,5.930662072550774e-10,0.0003317203081678599,nan,0.04014778137207031
-759.3404541015625,0.03999999910593033,1000.0,24.0,1.3990644216537476,0.032008908689022064,4.0,0.999932050704956,0.999932050704956,0.999932050704956,0.020145418122410774,0.0002849999873433262,0.9804112315177917,500000.0,-0.0033625238575041294,5.3042080253362656e-05,-3.433227391269611e-08,22.836610794067383,2.9290847778320312,-97.29862976074219,1.0209617151701877e-08,-0.0015005048248051267,0.0031158351339399815,408.4328308105469,2.730921745300293,7.521954536437988,10.252904891967773,1950.6666259765625,-0.580979585647583,10.0,31.81647491455078,-4.712492202019192e-11,-1.1548743117373306e-07,nan,0.10466784238815308
-726.1841430664062,0.03999999910593033,1000.0,25.0,1.3815523386001587,0.020889075472950935,9.0,0.998899519443512,0.998899519443512,0.998899519443512,0.01889689825475216,0.00028440001187846065,0.9634533524513245,520000.0,-0.005752329248934984,-0.002389805391430855,4.00543198608716e-09,13.564764022827148,-9.271846771240234,-92.57603454589844,6.735092039633628e-09,-3.4745251120682497e-09,0.0025972663424909115,424.0665283203125,2.878664255142212,12.7451753616333,15.623893737792969,1280.0906982421875,-0.5134615302085876,10.0,31.711807250976562,7.143244329377296e-11,-1.8299557780210307e-07,nan,0.16171908378601074
-689.3936767578125,0.0,1000.0,26.0,1.3685791492462158,0.02831050381064415,3.0,0.9999307990074158,0.9999307990074158,0.9999307990074158,0.018982356414198875,0.0002838000073097646,0.9510819315910339,540000.0,-0.002688746666535735,0.003063582582399249,-1.7929076889799944e-08,16.875246047973633,3.3104820251464844,-89.01624298095703,5.098248490043034e-09,-1.6368435495905942e-09,0.002167321974411607,431.0755615234375,2.721238136291504,4.276517868041992,6.997781276702881,2858.048828125,-0.44792065024375916,10.0,31.554088592529297,-4.9255322043251226e-11,-1.2701004692416973e-08,nan,0.20748820900917053
-656.6681518554688,0.0,1000.0,27.0,1.3559951782226562,0.02355280891060829,7.0,0.999843418598175,0.999843418598175,0.999843418598175,0.0193446334451437,0.0002832000027410686,0.939202606678009,560000.0,-0.003509935224428773,-0.0008211885578930378,1.9598006772980625e-08,13.163816452026367,-3.7114295959472656,-85.90924835205078,3.2431801688659334e-09,-1.8550683211771002e-09,0.00180680095218122,443.7314453125,2.7883567810058594,9.858890533447266,12.647274017333984,1581.3685302734375,-0.3844546675682068,10.0,31.346599578857422,-1.8207355761967747e-11,-1.0987209719814928e-07,nan,0.25020527839660645
-630.341064453125,0.0,1000.0,28.0,1.3423086404800415,0.06149457395076752,3.0,0.9993793964385986,0.9993793964385986,0.9993793964385986,0.02680329419672489,0.0002825999981723726,0.9264628887176514,580000.0,-0.0019412521505728364,0.0015686830738559365,4.329681502213134e-08,13.306694030761719,0.14287757873535156,-81.47806549072266,2.4713473489867965e-09,-7.718328198791369e-10,0.001501730876043439,450.79571533203125,2.625605583190918,4.42958927154541,7.055220603942871,2834.780517578125,-0.3234907388687134,10.0,31.096393585205078,2.599554078941413e-11,-7.406615054605936e-08,nan,0.2861486077308655
-582.717529296875,0.11999999731779099,1000.0,29.0,1.3293639421463013,0.025579534471035004,5.0,0.9997197985649109,0.9997197985649109,0.9997197985649109,0.01541619747877121,0.00028199999360367656,0.9145512580871582,600000.0,-0.002387536223977804,-0.0004462840734049678,9.059905714536853e-09,15.258846282958984,1.9521522521972656,-77.30327606201172,0.00931460876017809,0.00931460628883074,0.0012466263724491,460.6621398925781,2.7087700366973877,7.1490159034729,9.85781192779541,2028.847900390625,-0.26427751779556274,10.0,30.797903060913086,-9.417533419764368e-10,0.0034192726016044617,nan,0.3278546929359436
-547.408203125,0.1599999964237213,1000.0,30.0,1.3156580924987793,0.027279334142804146,8.0,0.9995824098587036,0.9995824098587036,0.9995824098587036,0.019009601324796677,0.00028139998903498054,0.9020978808403015,620000.0,-0.004312296397984028,-0.0019247601740062237,-3.2424928519958485e-08,13.949049949645996,-1.3097963333129883,-73.6040267944336,0.0008539913687855005,-0.008460617391392589,0.006802810821682215,478.4521484375,2.6853814125061035,15.095664024353027,17.781070709228516,1124.791748046875,-0.2080114334821701,10.0,30.466365814208984,-1.0356306784364833e-10,0.00024263894010800868,nan,0.3546493649482727
-515.9884643554688,0.2199999988079071,1000.0,31.0,1.3029428720474243,0.02865457721054554,8.0,0.9998365640640259,0.9998365640640259,0.9998365640640259,0.019241422414779663,0.00028080001357011497,0.890730082988739,640000.0,-0.0052076587453484535,-0.0008953623473644257,-8.869171175263091e-09,14.951613426208496,1.0025634765625,-70.18605041503906,0.00367389596067369,0.0028199045918881893,0.006006969138979912,492.6661071777344,2.723656415939331,11.480294227600098,14.20397663116455,1408.056396484375,-0.1547495722770691,10.0,30.10569190979004,-3.2633543090021533e-10,0.000493801140692085,nan,0.3778689503669739
-492.33624267578125,0.10000000149011612,1000.0,32.0,1.289788007736206,0.029038000851869583,5.0,0.9983799457550049,0.9983799457550049,0.9983799457550049,0.018290793523192406,0.00028020000900141895,0.8791276216506958,660000.0,-0.0036282502114772797,0.0015794085338711739,2.38418573772492e-09,13.908920288085938,-1.0426931381225586,-67.11779022216797,5.3018446521946316e-08,-0.003673842942227168,0.006709080655127764,504.4354248046875,2.7055838108062744,9.053324699401855,11.758935928344727,1700.8343505859375,-0.1063508540391922,10.0,29.739871978759766,-4.046596738249697e-11,1.0175434539405614e-07,nan,0.3776363730430603
-460.5513610839844,0.0,1000.0,33.0,1.2780228853225708,0.024586932733654976,5.0,0.9999714493751526,0.9999714493751526,0.9999714493751526,0.018078705295920372,0.0002796000044327229,0.8688790202140808,680000.0,-0.0026640312280505896,0.0009642189834266901,1.933574722556841e-08,16.574159622192383,2.6652393341064453,-63.29726791381836,3.404796089512274e-08,-1.8970485626823574e-08,0.005592708475887775,514.1873168945312,2.6865408420562744,7.056380271911621,9.742947578430176,2052.766845703125,-0.06262849271297455,10.0,29.372236251831055,-2.57184717966652e-10,2.5157536498454647e-08,nan,0.37459516525268555
-422.2499694824219,0.0,1000.0,34.0,1.2653404474258423,0.028422363102436066,5.0,1.0005440711975098,1.0005440711975098,1.0005440711975098,0.01802843064069748,0.0002789999998640269,0.8579564094543457,700000.0,-0.0032582422718405724,-0.0005942110437899828,-5.578994688448802e-08,15.270465850830078,-1.3036937713623047,-60.340599060058594,2.2618491968273702e-08,-1.142946892684904e-08,0.004666114691644907,524.0833129882812,2.8454582691192627,7.040797710418701,9.886282920837402,2023.005126953125,-0.02265208587050438,10.0,28.99764060974121,-1.7422717435433555e-10,-9.283763091616493e-08,nan,0.3771119713783264
-413.0110168457031,0.0,1000.0,35.0,1.2560144662857056,0.020289408043026924,3.0,1.0001626014709473,1.0001626014709473,1.0001626014709473,0.015657475218176842,0.0002783999952953309,0.8500140905380249,720000.0,-0.0016028417740017176,0.0016554004978388548,1.8215178698710588e-08,14.546331405639648,-0.7241344451904297,-59.27448272705078,1.6459940965773967e-08,-6.158551002499735e-09,0.0038984871935099363,531.2110595703125,2.8667404651641846,4.251437664031982,7.118203639984131,2809.69775390625,0.013553205877542496,10.0,28.620529174804688,-7.35279198638139e-11,-1.0362929003804311e-07,nan,0.37560611963272095
-374.3465270996094,0.03999999910593033,1000.0,36.0,1.2422789335250854,0.020635614171624184,7.0,0.9993807077407837,0.9993807077407837,0.9993807077407837,0.01736779510974884,0.00027779999072663486,0.8384547233581543,740000.0,-0.003302984172478318,-0.0017001423984766006,-6.217956638465694e-08,14.3036527633667,-0.24267864227294922,-53.11750411987305,0.0014820087235420942,0.0014819922636011285,0.0032601223792880774,543.9944458007812,2.7246875762939453,10.049360275268555,12.774072647094727,1565.67138671875,0.04636314883828163,10.0,28.240915298461914,-1.3411044497146918e-10,7.877856842242181e-05,nan,0.3744626045227051
-314.0654296875,0.11999999731779099,1000.0,37.0,1.2306727170944214,0.020610764622688293,7.0,0.9999338388442993,0.9999338388442993,0.9999338388442993,0.01670178212225437,0.00027719998615793884,0.8288108110427856,760000.0,-0.00303959590382874,0.0002633882686495781,-6.675719976811934e-10,17.359397888183594,3.0557451248168945,-49.537803649902344,0.002351735020056367,0.0008697262965142727,0.005546783097088337,556.6671142578125,2.831392288208008,9.831476211547852,12.662909507751465,1579.416015625,0.07615315169095993,10.0,27.858400344848633,-8.9406971409689e-12,0.0005996212712489069,nan,0.3740531802177429
-290.0793151855469,0.11999999731779099,1000.0,38.0,1.221300721168518,0.020565291866660118,4.0,1.0005338191986084,1.0005338191986084,1.0005338191986084,0.017302630469202995,0.00027660001069307327,0.8211086988449097,780000.0,-0.0010182124096900225,0.0020213834941387177,8.106232129989621e-09,20.906631469726562,3.5472335815429688,-46.3368034362793,8.348925462087209e-08,-0.002351651530801746,0.006992951035499573,564.9774169921875,2.6430773735046387,5.653817176818848,8.2969388961792,2410.527587890625,0.10219721496105194,10.0,27.484407424926758,1.6358681076411585e-10,-3.4540664728410775e-07,nan,0.36263787746429443
-265.29718017578125,0.14000000059604645,1000.0,39.0,1.2108714580535889,0.023505154997110367,6.0,0.9991730451583862,0.9991730451583862,0.9991730451583862,0.019027817994356155,0.00027600000612437725,0.8126452565193176,800000.0,-0.0027934005483984947,-0.0017751881387084723,1.7356873271978657e-08,18.277074813842773,-2.629556655883789,-43.17536163330078,0.0012966180220246315,0.0012965345327700106,0.005828704219311476,576.3590698242188,2.7675905227661133,8.604143142700195,11.371759414672852,1758.742919921875,0.12479612976312637,10.0,27.119754791259766,-4.0829181702228823e-10,0.0001358725130558014,nan,0.3507852852344513
-244.0828857421875,0.05999999865889549,1000.0,40.0,1.1994212865829468,0.02622050791978836,6.0,0.9990916848182678,0.9990916848182678,0.9990916848182678,0.01705693081021309,0.00027540000155568123,0.8034851551055908,820000.0,-0.0028922210913151503,-9.882054291665554e-05,-8.234977855181569e-08,16.815414428710938,-1.461660385131836,-40.947322845458984,5.998157348585664e-08,-0.0012965580404511456,0.00772300036624074,591.009765625,3.856443405151367,10.784249305725098,14.64072036743164,1366.052978515625,0.1431659609079361,10.0,26.7769832611084,2.747401472991129e-10,-1.6170535843684775e-07,nan,0.32686424255371094
-218.42144775390625,0.07999999821186066,1000.0,41.0,1.1870211362838745,0.05413949489593506,3.0,0.9985623955726624,0.9985623955726624,0.9985623955726624,0.02822824940085411,0.0002747999969869852,0.7936249375343323,840000.0,-0.002528642537072301,0.00036357855424284935,1.2207030941624453e-08,16.839805603027344,0.02439117431640625,-36.19817352294922,0.0008535086526535451,0.0008534486710800593,0.00643080985173583,598.0425415039062,2.6229822635650635,4.399883270263672,7.022892475128174,2847.82958984375,0.15844613313674927,10.0,26.448131561279297,-1.3411044497146918e-10,-0.00011501467088237405,nan,0.3112478256225586
-181.71792602539062,0.07999999821186066,1000.0,42.0,1.1738625764846802,0.025060320273041725,7.0,1.0017718076705933,1.0017718076705933,1.0017718076705933,0.01837988756597042,0.0002741999924182892,0.78331458568573,860000.0,-0.0033619296737015247,-0.0008332871366292238,-1.2302399099439754e-08,14.680670738220215,-2.159134864807129,-33.72929382324219,0.0015844834269955754,0.0007309747743420303,0.00652005709707737,611.5327758789062,2.6639673709869385,10.816736221313477,13.480733871459961,1483.5987548828125,0.1706189662218094,10.0,26.136825561523438,-4.0233136266998315e-11,0.00045804958790540695,nan,0.2923472821712494
-164.80641174316406,0.10000000149011612,1000.0,43.0,1.1635867357254028,0.031666629016399384,5.0,1.0006327629089355,1.0006327629089355,1.0006327629089355,0.02055295743048191,0.00027359998784959316,0.7753896713256836,880000.0,-0.0029991313349455595,0.00036279833875596523,-5.3882597939036714e-08,15.056363105773926,0.37569236755371094,-30.301097869873047,0.0004212498024571687,-0.0011632336245384067,0.007045729551464319,622.654296875,4.080982208251953,7.025917053222656,11.106925964355469,1800.6783447265625,0.18004341423511505,10.0,25.842533111572266,2.2351741291171123e-10,-8.697051089257002e-05,nan,0.27428799867630005
-127.61445617675781,0.10000000149011612,1000.0,44.0,1.148564338684082,0.022976137697696686,7.0,0.9991777539253235,0.9991777539253235,0.9991777539253235,0.018706904724240303,0.0002730000123847276,0.763995349407196,900000.0,-0.0034872465766966343,-0.0004881152417510748,-4.291534239087014e-09,13.325810432434082,-1.7305526733398438,-26.991374969482422,0.0008568974444642663,0.0004356476420070976,0.0057827625423669815,635.1312255859375,2.7348601818084717,9.732637405395508,12.467523574829102,1604.16796875,0.1867275834083557,10.0,25.56821632385254,6.556510889765832e-11,0.00020034046610817313,nan,0.25356927514076233
